"Investigation.Type","Event.Date","Location","Country","Latitude","Longitude","Injury.Severity","Aircraft.damage","Total.Fatal.Injuries","Total.Serious.Injuries","Total.Minor.Injuries","Total.Uninjured"
"Accident","11/2/18","McDougal, AR","United States","36.2612","-90.279","Fatal","Destroyed",1,2,0,0
"Accident","11/2/18","Bradley, SD","United States","45.631","-97.4140","Fatal","Destroyed",1,0,0,0
"Accident","11/4/18","Uvalde, TX","United States","29.225","-99.5526","Fatal","Destroyed",3,0,0,0
"Accident","11/4/18","Woodstock, GA","United States","34.641","-84.2657","Fatal","Substantial",1,0,1,0
"Accident","11/4/18","Louisa, VA","United States","38.128","-77.5738","Fatal","Substantial",1,0,0,0
"Accident","11/9/18","Walton, NY","United States","42.437","-75.1252","Fatal","Destroyed",1,0,0,0
"Accident","11/9/18","Guthrie Center, IA","United States","41.3713","-94.3119","Fatal","Substantial",4,0,0,0
"Accident","11/16/18","Verbena, AL","United States","32.4920","-86.2733","Fatal","Substantial",2,0,0,0
"Accident","11/17/18","Fredericksburg, TX","United States","30.1631","-98.540","Fatal","Destroyed",2,0,0,0
"Accident","11/17/18","Gainesville, GA","United States","34.1644","-83.4930","Fatal","Substantial",1,0,1,0
"Accident","11/17/18","Niceville, FL","United States","30.3141","-86.2620","Fatal","Substantial",1,0,1,0
"Accident","11/29/18","Marion, IN","United States","40.2850","-85.4057","Fatal","Destroyed",1,0,0,0
"Accident","11/30/18","Apalachicola, FL","United States","29.4549","-85.121","Fatal","Destroyed",1,0,0,0
"Accident","11/30/18","Memphis, IN","United States","38.2831","-85.4840","Fatal","Destroyed",3,0,0,0
"Accident","12/1/18","Fort Lauderdale, FL","United States","26.1214","-80.930","Fatal","Destroyed",2,0,0,0
"Accident","12/13/18","Valparaiso, IN","United States","41.276","-87.016","Fatal","Destroyed",1,0,0,0
"Accident","12/14/18","Fredericksburg, VA","United States","38.1533","-77.2640","Fatal","Substantial",1,0,0,0
"Accident","12/18/18","Adel, GA","United States","31.613","-83.3311","Fatal","Substantial",1,0,0,0
"Accident","12/20/18","Blairsville, GA","United States","34.519","-84.056","Fatal","Substantial",3,0,1,0
"Accident","12/20/18","Mayport, FL","United States","30.242","-81.234","Fatal","Destroyed",2,0,0,0
"Accident","12/20/18","Atlanta, GA","United States","33.4726","-84.2942","Fatal","Destroyed",4,0,0,0
"Accident","12/22/18","Lakeland, FL","United States","27.5912","-82.126","Fatal","Destroyed",1,0,0,0
"Accident","12/25/18","Sioux Falls, SD","United States","43.307","-96.423","Fatal","Destroyed",2,0,0,0
"Accident","12/29/18","Chesaning, MI","United States","43.101","-84.80","Fatal","Destroyed",1,0,0,0
"Accident","12/31/18","Beaver Island, MI","United States","45.415","-85.3428","Fatal","Destroyed",1,0,0,0
"Accident","1/7/19","Soddy-Daisy, TN","United States","35.1943","-85.320","Fatal","Destroyed",2,0,0,0
"Accident","1/13/19","Salem, SD","United States","43.377","-97.2252","Fatal","Substantial",1,0,0,0
"Accident","1/17/19","Fredericksburg, TX","United States","30.1538","-98.5425","Fatal","Destroyed",1,0,0,0
"Accident","1/21/19","Kidron, OH","United States","40.4520","-81.4637","Fatal","Substantial",2,0,0,0
"Accident","1/29/19","Zaleski, OH","United States","39.1924","-82.1834","Fatal","Destroyed",3,0,0,0
"Accident","1/31/19","Katy, TX","United States","29.4427","-95.4949","Fatal","Destroyed",1,0,0,0
"Accident","2/1/19","Atlantic Ocean, AO","United States","37.386","-72.5139","Fatal","Destroyed",2,0,0,0
"Accident","2/2/19","Ocala, FL","United States","29.1643","-82.720","Fatal","Substantial",1,0,0,0
"Accident","2/22/19","Goshen, IN","United States","41.3140","-85.4526","Fatal","Destroyed",1,0,0,0
"Accident","2/23/19","Winter Haven, FL","United States","28.322","-81.4512","Fatal","Substantial",1,1,0,0
"Accident","2/23/19","Mansfield, MA","United States","42.016","-71.1159","Fatal","Substantial",2,0,0,0
"Accident","2/23/19","Trinity Bay, TX","United States","29.4612","-94.3936","Fatal","Destroyed",3,0,0,0
"Accident","2/28/19","Shreveport, LA","United States","32.3255","-93.4541","Fatal","Substantial",2,0,0,0
"Accident","3/1/19","Fort Lauderdale, FL","United States","26.958","-80.64","Fatal","Destroyed",1,0,0,0
"Accident","3/2/19","Louisburg, NC","United States","36.07","-78.2117","Fatal","Destroyed",3,0,0,0
"Accident","3/5/19","Fellsmere, FL","United States","27.4254","-80.3138","Fatal","Substantial",1,0,0,0
"Accident","3/5/19","Talking Rock, GA","United States","34.320","-84.3121","Fatal","Substantial",1,0,0,0
"Accident","3/6/19","Summersville, MO","United States","37.1145","-91.4211","Fatal","Substantial",1,0,0,0
"Accident","3/8/19","Pahokee, FL","United States","26.4717","-80.4248","Fatal","Destroyed",5,0,0,0
"Accident","3/9/19","Longview, TX","United States","32.2740","-94.3221","Fatal","Destroyed",4,0,0,0
"Accident","3/10/19","Galliano, LA","United States","29.2522","-90.1042","Fatal","Destroyed",2,0,0,0
"Accident","3/10/19","Escuintla, OF","United States","14.2248","-90.4912","Fatal","Substantial",2,0,0,0
"Accident","3/12/19","Madeira, OH","United States","39.1046","-84.2249","Fatal","Substantial",1,0,0,0
"Accident","3/14/19","Lakeway, TX","United States","30.215","-97.5938","Fatal","Substantial",1,0,1,0
"Accident","3/14/19","Cashiers, NC","United States","35.345","-83.914","Fatal","Destroyed",1,0,0,0
"Accident","3/17/19","Plain City, OH","United States","40.1118","-83.1216","Fatal","Destroyed",1,0,0,0
"Accident","3/18/19","Yukon, OK","United States","35.3616","-97.4220","Fatal","Destroyed",2,0,0,0
"Accident","3/23/19","Calhoun, GA","United States","34.275","-84.573","Fatal","Substantial",1,0,0,0
"Accident","3/27/19","Montgomery, TX","United States","30.3037","-95.4615","Fatal","Substantial",1,0,2,0
"Accident","4/4/19","Tampa, FL","United States","27.5636","-82.247","Fatal","Substantial",0,0,0,2
"Accident","4/9/19","Harlingen, TX","United States","26.1733","-97.4554","Fatal","Destroyed",1,0,0,0
"Accident","4/13/19","Lake, MS","United States","32.2025","-89.2152","Fatal","Destroyed",1,0,0,0
"Accident","4/13/19","New Albany, MS","United States","34.2257","-88.5722","Fatal","Destroyed",3,0,0,0
"Accident","4/21/19","Kingsland, TX","United States","30.4042","-98.253","Fatal","Destroyed",2,0,0,0
"Accident","4/22/19","Cleveland, NC","United States","35.4518","-80.386","Fatal","Destroyed",1,0,0,0
"Accident","4/22/19","Kerrville, TX","United States","30.215","-99.119","Fatal","Substantial",6,0,0,0
"Accident","4/23/19","Henderson, KY","United States","37.4826","-87.414","Fatal","Substantial",2,0,0,0
"Accident","5/1/19","Tyrone, PA","United States","40.4552","-78.1240","Fatal","Substantial",2,0,0,0
"Accident","5/4/19","New Era, MI","United States","43.3352","-86.255","Fatal","Destroyed",1,0,0,0
"Accident","5/4/19","Kent Island, MD","United States","38.4857","-76.2259","Fatal","Destroyed",2,0,0,0
"Accident","5/6/19","Foley, AL","United States","30.2558","-87.428","Fatal","Destroyed",1,0,1,0
"Accident","5/7/19","Schlater, MS","United States","33.3737","-90.2228","Fatal","Substantial",1,0,0,0
"Accident","5/8/19","Moose Lake, MN","United States","46.2524","-92.4820","Fatal","Substantial",1,0,0,0
"Accident","5/11/19","Eagle Lake, TX","United States","29.3058","-96.2352","Fatal","Destroyed",1,0,0,0
"Accident","5/11/19","Naples, FL","United States","26.129","-81.4226","Fatal","Destroyed",1,0,0,0
"Accident","5/13/19","Frankfort, MI","United States","44.3722","-86.1950","Fatal","Substantial",2,0,0,0
"Accident","5/18/19","Chillicothe, OH","United States","39.173","-82.5228","Fatal","Destroyed",1,0,0,0
"Accident","5/22/19","Greenfield, IN","United States","39.515","-85.531","Fatal","Destroyed",2,0,0,0
"Accident","5/24/19","Atlantic Ocean, AO","United States","37.383","-72.5139","Fatal","Destroyed",1,0,0,0
"Accident","5/25/19","St. Simons Island, GA","United States","31.1357","-81.2117","Fatal","Destroyed",1,0,0,0
"Accident","5/28/19","Auburn Township, OH","United States","41.2231","-81.1135","Fatal","Destroyed",1,0,0,0
"Accident","5/29/19","Green Cove Springs, FL","United States","29.5728","-81.4338","Fatal","Substantial",1,0,1,0
"Accident","5/29/19","Cape May, NJ","United States","38.5532","-74.5635","Fatal","Substantial",1,0,0,0
"Accident","6/3/19","Cass, AR","United States","35.4219","-93.4742","Fatal","Substantial",3,0,1,0
"Accident","6/7/19","Castalia, NC","United States","36.814","-77.5945","Fatal","Destroyed",4,0,0,0
"Accident","6/8/19","Southold, NY","United States","40.5915","-72.3448","Fatal","Destroyed",2,0,0,0
"Accident","6/10/19","Butler, MO","United States","38.211","-94.2025","Fatal","Destroyed",1,0,0,0
"Accident","6/10/19","New York, NY","United States","40.4542","-73.5855","Fatal","Destroyed",1,0,0,0
"Accident","6/12/19","Henderson, LA","United States","30.248","-91.4834","Fatal","Substantial",2,0,0,0
"Accident","6/12/19","Maitland, FL","United States","28.3713","-81.2057","Fatal","Substantial",2,0,0,0
"Accident","6/14/19","Huntsville, TX","United States","30.4657","-95.2915","Fatal","Destroyed",1,0,1,0
"Accident","6/17/19","Endicott, NY","United States","42.54","-76.540","Fatal","Substantial",1,0,0,0
"Accident","6/20/19","Elida, OH","United States","40.5047","-84.930","Fatal","Destroyed",2,0,0,0
"Accident","6/26/19","Fletcher, NC","United States","35.2831","-82.269","Fatal","Destroyed",2,0,0,0
"Accident","6/27/19","Hope Mills, NC","United States","34.5718","-78.554","Fatal","Destroyed",1,0,0,0
"Accident","6/28/19","Brainerd, MN","United States","46.2412","-94.742","Fatal","Substantial",2,0,1,0
"Accident","6/28/19","Hiawatha, KS","United States","39.5316","-95.312","Fatal","Destroyed",1,0,0,0
"Accident","6/30/19","Elyria, OH","United States","41.1947","-82.621","Fatal","Substantial",1,0,0,0
"Accident","6/30/19","Addison, TX","United States","32.5758","-96.4958","Fatal","Destroyed",10,0,0,0
"Accident","7/1/19","Orleans, IN","United States","38.3741","-86.2833","Fatal","Substantial",1,0,0,0
"Accident","7/5/19","Chebanse, IL","United States","40.5931","-87.508","Fatal","Substantial",1,1,1,0
"Accident","7/6/19","Brandon, MS","United States","32.2539","-89.5625","Fatal","Substantial",1,0,0,0
"Accident","7/6/19","Oxford, MS","United States","34.2316","-89.3150","Fatal","Destroyed",1,0,0,0
"Accident","7/9/19","MONROE, GA","United States","33.4657","-83.4134","Fatal","Substantial",1,0,0,0
"Accident","7/11/19","Hawley, MN","United States","46.00","-96.00","Fatal","Destroyed",1,0,0,0
"Accident","7/13/19","Oliver Springs, TN","United States","36.226","-84.1822","Fatal","Substantial",1,0,0,0
"Accident","7/13/19","Katy, TX","United States","29.4629","-95.4319","Fatal","Destroyed",1,0,0,0
"Accident","7/24/19","Americus, GA","United States","32.810","-84.1140","Fatal","Destroyed",2,0,0,0
"Accident","7/28/19","Gainesville, TX","United States","33.3748","-97.91","Fatal","Destroyed",2,0,0,0
"Accident","8/3/19","Ontonagan, MI","United States","46.4157","-89.2822","Fatal","Destroyed",1,0,0,0
"Accident","8/4/19","De Queen, AR","United States","34.222","-94.2526","Fatal","Substantial",1,0,1,0
"Accident","8/7/19","Cotulla, TX","United States","28.2436","-99.441","Fatal","Destroyed",1,0,0,0
"Accident","8/8/19","Sumner, IA","United States","42.5052","-92.71","Fatal","Destroyed",1,0,0,0
"Accident","8/8/19","Hatboro, PA","United States","40.1021","-75.448","Fatal","Destroyed",3,0,0,0
"Accident","8/11/19","Jersey Shore, PA","United States","41.1227","-77.139","Fatal","Substantial",2,0,0,0
"Accident","8/14/19","Boone, NC","United States","36.1625","-81.3440","Fatal","Destroyed",1,0,0,0
"Accident","8/16/19","New Orleans, LA","United States","30.132","-90.148","Fatal","Destroyed",2,0,0,0
"Accident","8/17/19","Lagrangeville, NY","United States","41.420","-73.4345","Fatal","Destroyed",1,0,2,0
"Accident","8/18/19","Wilmington, DE","United States","39.4126","-75.3818","Fatal","Substantial",2,0,0,0
"Accident","8/18/19","Hopedale, LA","United States","29.491","-89.1635","Fatal","Destroyed",1,0,2,0
"Accident","8/19/19","Viroqua, WI","United States","43.3458","-90.5452","Fatal","Destroyed",1,0,0,0
"Accident","8/20/19","Hays, KS","United States","38.4334","-99.2028","Fatal","Destroyed",1,0,0,0
"Accident","8/20/19","Howell, MI","United States","42.3729","-83.5824","Fatal","Substantial",2,0,0,0
"Accident","8/23/19","Minneola, FL","United States","28.3750","-81.4816","Fatal","Substantial",1,0,0,0
"Accident","9/2/19","Russellville, AL","United States","34.3222","-87.3151","Fatal","Destroyed",1,0,0,0
"Accident","9/6/19","Lady Lake, FL","United States","28.5642","-81.529","Fatal","Destroyed",1,0,0,0
"Accident","9/8/19","Marathon, FL","United States","24.4357","-81.412","Fatal","Substantial",2,0,0,0
"Accident","9/9/19","WHITEHALL, MI","United States","43.2420","-86.208","Fatal","Destroyed",1,0,0,0
"Accident","9/11/19","Monclova, OH","United States","41.3547","-83.472","Fatal","Destroyed",2,0,0,0
"Accident","9/12/19","Eustace, TX","United States","32.1636","-96.024","Fatal","Substantial",1,0,0,0
"Accident","9/17/19","Stroudsburg, PA","United States","40.3412","-75.1048","Fatal","Destroyed",2,0,0,0
"Accident","9/18/19","London, OH","United States","39.5556","-83.2814","Fatal","Destroyed",1,0,0,0
"Accident","9/21/19","Conroe, TX","United States","30.2041","-95.2419","Fatal","Destroyed",2,0,0,0
"Accident","9/24/19","Prairie Grove, AR","United States","35.4715","-94.2118","Fatal","Substantial",1,0,0,0
"Accident","9/28/19","Dalton, GA","United States","34.530","-84.5320","Fatal","Substantial",1,0,0,0
"Accident","9/29/19","Deland, FL","United States","29.128","-81.2039","Fatal","Destroyed",3,0,0,0
"Accident","10/2/19","Windsor Locks, CT","United States","41.5554","-72.4132","Fatal","Destroyed",7,1,5,0
"Accident","10/3/19","Lansing, MI","United States","42.4649","-84.3622","Fatal","Substantial",5,0,1,0
"Accident","10/5/19","Asheboro, NC","United States","35.3655","-79.5256","Fatal","Destroyed",2,0,0,0
"Accident","10/5/19","Kokomo, IN","United States","40.2830","-86.348","Fatal","Destroyed",1,0,0,0
"Accident","10/6/19","Bixby, MO","United States","37.2141","-91.41","Fatal","Substantial",1,0,0,0
"Accident","10/10/19","Aberdeen, SD","United States","45.3342","-98.2737","Fatal","Destroyed",1,0,0,0
"Accident","10/14/19","Cameron, NC","United States","35.1618","-79.1516","Fatal","Substantial",1,0,0,0
"Accident","10/17/19","Green Bay, WI","United States","44.2522","-87.569","Fatal","Substantial",1,0,0,0
"Accident","10/17/19","New Salem, NC","United States","35.857","-80.2144","Fatal","Substantial",1,0,0,0
"Accident","10/17/19","Unknown,","United States","25.2257","-90.733","Fatal","Destroyed",1,0,0,0
"Accident","10/18/19","Tamaqua, PA","United States","40.4436","-76.16","Fatal","Substantial",1,0,0,0
"Accident","10/20/19","Raleigh, NC","United States","35.5115","-78.4528","Fatal","Destroyed",2,0,0,0
"Accident","10/20/19","White Plains, AL","United States","33.4459","-85.4324","Fatal","Destroyed",1,0,0,0
"Accident","10/23/19","Hebbronville, TX","United States","27.2221","-98.380","Fatal","Destroyed",2,0,1,1
"Accident","10/24/19","Summit Point, WV","United States","39.1511","-77.5740","Fatal","Destroyed",2,0,0,0
"Accident","10/29/19","Colonia, NJ","United States","40.3525","-74.1839","Fatal","Destroyed",1,0,0,0
"Accident","10/30/19","Atlanta, GA","United States","33.5125","-84.1726","Fatal","Destroyed",2,0,0,0
"Accident","10/31/19","Middleburg, FL","United States","30.045","-81.4648","Fatal","Destroyed",1,0,0,0
"Accident","10/31/19","Ocala, FL","United States","29.830","-82.1139","Fatal","Destroyed",2,0,0,0
"Accident","11/1/19","Paducah, KY","United States","37.612","-88.492","Fatal","Destroyed",1,0,0,0
"Accident","11/1/19","Stuart, FL","United States","27.1034","-80.1245","Fatal","Destroyed",1,0,0,0
"Accident","11/4/19","Cedartown, GA","United States","34.238","-85.1038","Fatal","Substantial",1,0,0,0
"Accident","11/4/19","New Bedford, MA","United States","41.3716","-70.5618","Fatal","Destroyed",1,0,0,0
"Accident","11/20/19","San Marcos, TX","United States","29.540","-97.519","Fatal","Destroyed",1,0,0,0
"Accident","11/24/19","Milton, FL","United States","30.3815","-86.5937","Fatal","Substantial",1,0,0,0
"Accident","11/30/19","Chamberlain, SD","United States","43.4556","-99.2014","Fatal","Destroyed",9,0,3,0
"Accident","12/2/19","San Antonio, TX","United States","29.333","-98.2959","Fatal","Substantial",3,0,0,0
"Accident","12/7/19","Gulf of Mexico, GM","United States","28.5536","-89.4019","Fatal","Destroyed",2,0,0,0
"Accident","12/10/19","Victoria, TX","United States","28.519","-96.557","Fatal","Destroyed",1,0,0,0
"Accident","12/21/19","Evansville, IN","United States","38.545","-87.3226","Fatal","Destroyed",1,0,0,0
"Accident","12/25/19","Headland, AL","United States","31.2151","-85.1845","Fatal","Substantial",1,0,0,2
"Accident","12/28/19","LAFAYETTE, LA","United States","30.1034","-92.027","Fatal","Destroyed",5,0,1,0
"Accident","12/29/19","College Park, MD","United States","38.5817","-76.5335","Fatal","Destroyed",1,0,0,0
"Accident","12/31/19","OLATHE, KS","United States","38.5046","-94.4410","Fatal","Destroyed",2,0,0,0
"Accident","1/5/20","Cullman, AL","United States","34.1622","-86.5129","Fatal","Destroyed",2,0,0,0
"Accident","1/6/20","Newborn, GA","United States","33.2940","-83.3833","Fatal","Destroyed",1,0,0,0
"Accident","1/10/20","Mechanicsburg, PA","United States","40.1340","-77.113","Fatal","Destroyed",2,0,0,0
"Accident","1/20/20","Jacksonville, TX","United States","31.5420","-95.512","Fatal","Destroyed",1,0,0,0
"Accident","1/25/20","Lake City, FL","United States","30.925","-82.409","Fatal","Destroyed",1,0,0,0
"Accident","1/25/20","Senoia, GA","United States","33.1724","-84.3227","Fatal","Destroyed",2,0,0,0
"Accident","1/27/20","Grafton, WV","United States","39.2335","-80.256","Fatal","Destroyed",1,0,0,0
"Accident","1/28/20","Springfield, IL","United States","39.4545","-89.3420","Fatal","Substantial",3,0,0,0
"Accident","2/6/20","Chatham, LA","United States","32.1852","-92.2626","Fatal","Destroyed",3,0,0,0
"Accident","2/8/20","Fairmount, GA","United States","34.2743","-84.4523","Fatal","Substantial",4,0,0,0
